,user_id,question_id,mid,Overall DA Score,Content Adequacy,Conciseness,Fluency,sourcerer_id
3436,QTiIqEmMuWtCu6ustxKd,383,0.0,20.0,3.0,3.0,2.0,29740338
2102,8IW1cbyIeOXirC9KOj1h,340,2.0,5.0,1.0,1.0,1.0,22075763
1636,ruVJVEEGNraoVbEqkt4P,286,4.0,60.0,3.0,4.0,5.0,26546706
3268,xVDCVfcLkkJ9jWDiyz2P,238,4.0,38.0,3.0,3.0,2.0,28110468
988,6VM1Ty0IL1RqSFyq8DBS,444,5.0,31.0,2.0,5.0,5.0,10577914
483,Ge0yEbBtGnAAVH8y2PYy,346,3.0,78.0,4.0,4.0,4.0,35235623
2708,N7bOqjZjctVQaQRITi0c,358,1.0,100.0,5.0,0.0,5.0,37121631
4324,ZAnCEHfIyt2TEHHicPRw,243,2.0,4.0,1.0,2.0,1.0,39456345
3444,lZ2DNxtEcmPEOpmirEUd,383,3.0,66.0,5.0,4.0,5.0,29740338
5483,X4hP4eDxUETM5pkjAjOQ,410,0.0,80.0,4.0,5.0,4.0,38756079
1389,g9xJH8sOQQhzODQkgI6f,329,2.0,77.0,1.0,4.0,5.0,46708815
363,3J3rAMDmdaycnd5PwWgz,66,1.0,70.0,4.0,3.0,3.0,42192886
1854,HHWOgcVvCMlLsOQwTKlu,285,0.0,100.0,5.0,5.0,5.0,46582738
4251,SWFJsUqiJZj2n1MIiqcH,188,0.0,65.0,3.0,2.0,4.0,19281389
3512,TpUbWhIcGGRAwDJUORQk,440,1.0,75.0,3.0,5.0,5.0,23312490
2158,8aeVM4TTAhmAI07Y3jDW,35,4.0,69.0,2.0,3.0,3.0,46027524
3933,VL0eu9iS1J787bjluUut,262,2.0,60.0,5.0,3.0,3.0,35971807
5181,ROwE86JOiXSfcLK9rRZ5,400,5.0,3.0,1.0,1.0,1.0,42954609
1305,ROwE86JOiXSfcLK9rRZ5,193,2.0,0.0,1.0,1.0,1.0,19507113
3023,yHkMWMZKqCs8Z1pJGYG3,213,2.0,100.0,5.0,5.0,5.0,18926276
161,OVjmOs5xeX0M8mnIdieC,441,2.0,90.0,4.0,3.0,4.0,29860123
1531,RTGqHBjTkY28r0TF7XZj,41,0.0,4.0,3.0,3.0,5.0,19281495
4206,IdVkr1qUMzlvXabrkXjy,412,3.0,18.0,2.0,2.0,4.0,46795331
2208,qIWZUWljoKZe0EhZc3nV,48,0.0,0.0,1.0,5.0,3.0,33483566
1279,ENLTcnRq7pHxVGi6I80V,423,0.0,3.0,1.0,1.0,1.0,19475964
1265,XFvy1ChD65gtfDauQ3eI,396,4.0,100.0,5.0,5.0,5.0,19518499
3799,NAQGK5Zg3Ew5N9jMNaLC,9,0.0,40.0,2.0,5.0,5.0,19373603
3725,Ge0yEbBtGnAAVH8y2PYy,438,4.0,54.0,3.0,3.0,3.0,14641163
5025,f725lCiZsiPEeyVrBbLq,252,5.0,27.0,3.0,3.0,3.0,19344556
3734,Fq4gMagKjpN7nOzT8xUF,439,1.0,100.0,5.0,5.0,5.0,1189938
56,fskD6XlmCjKm2kMPnXl9,69,2.0,50.0,3.0,4.0,4.0,27801178
4550,N0Wt7dOOpR3GliGdo9XT,371,3.0,2.0,0.0,0.0,0.0,38892640
4552,N0Wt7dOOpR3GliGdo9XT,371,5.0,0.0,0.0,0.0,0.0,38892640
2416,9lsHIqEU05S9FuSeYfje,184,1.0,73.0,2.0,4.0,5.0,39233229
715,PAdexIEu1dK4KU73pzhM,47,3.0,48.0,3.0,4.0,3.0,4453618
4405,cleAq2ioAlfn0f46Mm1C,298,0.0,3.0,1.0,5.0,5.0,26411832
4423,xAYgvpZ61WfH1LSnRqWF,350,0.0,43.0,4.0,2.0,3.0,1782778
2622,I5Uefymq7ArJRht2oIgR,205,5.0,8.0,3.0,2.0,4.0,43551180
6272,xVDCVfcLkkJ9jWDiyz2P,271,0.0,75.0,5.0,3.0,0.0,38220853
5390,TpUbWhIcGGRAwDJUORQk,426,3.0,25.0,2.0,4.0,5.0,9795832
5035,tHUbYu3L0v8XX4z856S9,260,3.0,62.0,3.0,3.0,4.0,38184557
3252,Z6NroubrUkexF0pG9cSt,220,0.0,100.0,5.0,5.0,5.0,8474832
1609,VEIASWam8JwJZCTh9Fpm,255,0.0,83.0,5.0,5.0,5.0,7956283
328,VCo3HFgiyVv5UMdQt4p3,405,0.0,60.0,3.0,3.0,5.0,44520246
4257,ruVJVEEGNraoVbEqkt4P,188,0.0,80.0,4.0,4.0,5.0,19281389
1514,RTGqHBjTkY28r0TF7XZj,0,1.0,3.0,1.0,2.0,5.0,35552046
2784,Zfu08dIuWInAu4nIUNDz,89,5.0,5.0,1.0,1.0,1.0,40943527
4012,HHWOgcVvCMlLsOQwTKlu,344,5.0,2.0,1.0,1.0,3.0,26493600
5929,Z6NroubrUkexF0pG9cSt,331,4.0,100.0,4.0,5.0,5.0,10893837
1947,747pHM0imQnMM1SReu5y,25,3.0,1.0,0.0,0.0,0.0,40943207
932,4RfTlJA8eHn1KjxgYmC0,257,1.0,65.0,3.0,2.0,3.0,42172687
3824,GN5GZV7FTWV9y68mfUyt,77,1.0,40.0,3.0,3.0,4.0,44732266
2414,ENLTcnRq7pHxVGi6I80V,377,5.0,1.0,1.0,1.0,1.0,24246268
1245,VfKeOxeB1P2UekF2QUeT,322,2.0,20.0,2.0,3.0,1.0,40936796
2681,hodFxC0Zh7z4CUT3x1Qq,318,4.0,30.0,2.0,4.0,1.0,23990514
2605,YysosahQfADdXTvCfgoc,197,0.0,69.0,4.0,4.0,4.0,28761103
3938,Yn00SUuBqT8dQE2HtuiS,262,1.0,65.0,5.0,5.0,5.0,35971807
2367,YysosahQfADdXTvCfgoc,226,4.0,82.0,5.0,5.0,5.0,251151
2296,8cWMHTCDoW4pPRtgGsxl,181,5.0,3.0,1.0,3.0,3.0,34093280
5421,Z6NroubrUkexF0pG9cSt,164,4.0,80.0,5.0,5.0,5.0,18421814
3486,fbWf4WnRVFLE1nI1EAo9,204,5.0,5.0,1.0,1.0,5.0,19344363
912,Buwn3jCbHjCP3fdPfok4,435,4.0,80.0,4.0,4.0,4.0,44821071
4176,I5Uefymq7ArJRht2oIgR,418,3.0,76.0,3.0,4.0,4.0,9014096
910,Buwn3jCbHjCP3fdPfok4,435,2.0,53.0,3.0,3.0,3.0,44821071
1140,GycJtshGCA9pHa1p5hmt,368,3.0,100.0,5.0,5.0,5.0,22626143
3374,VCo3HFgiyVv5UMdQt4p3,374,4.0,90.0,5.0,5.0,5.0,29859492
5096,RCPPNzQVyDIptmB9cqkI,417,4.0,95.0,5.0,4.0,4.0,47469111
1159,yTQXTibyjIv1EG1BBAaZ,401,0.0,62.0,4.0,2.0,3.0,10578083
2973,E0yVLdMEnSemeJrQJi3r,290,4.0,90.0,4.0,4.0,5.0,19514526
5021,f725lCiZsiPEeyVrBbLq,252,1.0,79.0,4.0,4.0,4.0,19344556
5581,OPdwL3eFlCjEM3YC9ERY,320,2.0,50.0,4.0,4.0,3.0,4012600
3875,Ge0yEbBtGnAAVH8y2PYy,397,4.0,37.0,2.0,2.0,2.0,11759899
3250,YysosahQfADdXTvCfgoc,220,4.0,100.0,5.0,4.0,5.0,8474832
5902,YysosahQfADdXTvCfgoc,275,1.0,59.0,3.0,3.0,3.0,47670253
3280,X0HP4r0PDXpyY5jTOX9B,240,4.0,100.0,4.0,3.0,5.0,29727458
4828,l7hunVblTuPcE7m9O94I,190,2.0,100.0,5.0,5.0,5.0,27798040
6283,jnV89uMqb1Mj2A1msi8U,389,1.0,91.0,4.0,5.0,5.0,26493958
1856,HHWOgcVvCMlLsOQwTKlu,285,2.0,100.0,5.0,5.0,5.0,46582738
4674,T7dg0Qk4bKXgDUXOW1fy,33,1.0,50.0,3.0,2.0,4.0,46026380
6139,sgJ5tLeI1zBoENXF5fiW,295,0.0,90.0,1.0,1.0,5.0,22076443
5641,rX6gQVpnyBkdZyqQpRF0,178,2.0,75.0,4.0,4.0,4.0,47662498
2836,f725lCiZsiPEeyVrBbLq,287,3.0,26.0,2.0,3.0,4.0,43419811
1532,RTGqHBjTkY28r0TF7XZj,41,1.0,65.0,3.0,5.0,5.0,19281495
4181,lcEtQQJJEqyFBpL4gpdH,418,2.0,2.0,2.0,5.0,3.0,9014096
2484,9lsHIqEU05S9FuSeYfje,413,4.0,75.0,4.0,4.0,3.0,8242041
3169,VCo3HFgiyVv5UMdQt4p3,169,0.0,80.0,5.0,4.0,4.0,46997604
5062,AsuPCbpO7wbftRH8EaZ9,311,0.0,16.0,1.0,5.0,5.0,28952113
6286,jnV89uMqb1Mj2A1msi8U,389,4.0,100.0,5.0,5.0,5.0,26493958
1374,qY3fRPocJFOTy6AR5oP4,289,5.0,42.0,1.0,3.0,4.0,22620262
1368,lA4bTekYoZv3RdexYbJJ,289,5.0,1.0,1.0,4.0,3.0,22620262
1877,RCPPNzQVyDIptmB9cqkI,361,5.0,4.0,1.0,3.0,3.0,23014692
5318,YLznrodFjw48Kluh7mlA,351,4.0,1.0,1.0,1.0,1.0,5581952
4288,VEIASWam8JwJZCTh9Fpm,442,4.0,92.0,4.0,5.0,5.0,25479125
5633,jvZX454cqEqzgMxuTPVr,178,0.0,100.0,5.0,5.0,5.0,47662498
4285,VEIASWam8JwJZCTh9Fpm,442,0.0,79.0,3.0,4.0,3.0,25479125
5057,lcEtQQJJEqyFBpL4gpdH,311,1.0,1.0,1.0,5.0,5.0,28952113
5329,XFvy1ChD65gtfDauQ3eI,431,0.0,95.0,4.0,5.0,5.0,3845774
1534,RTGqHBjTkY28r0TF7XZj,41,3.0,2.0,1.0,3.0,1.0,19281495
356,2WDBrNfudzKioJhLy0kj,66,0.0,40.0,1.0,2.0,2.0,42192886
4084,UvzJigZbm35FoT9G2P88,42,1.0,79.0,3.0,3.0,3.0,41253243
2037,Llmz8QI1EeQ2ltuHIsuM,345,3.0,72.0,5.0,3.0,5.0,43040517
3599,vED1eKENkemCbW5c6DWQ,221,4.0,0.0,1.0,1.0,1.0,26499750
1328,XSg7MUuDXa7ZJKI4rkrO,198,1.0,25.0,5.0,4.0,4.0,38184622
4510,eL4vT1YKMm5vlmcVWC1y,387,3.0,100.0,5.0,5.0,5.0,22625096
1451,5o0BzOf8tB5Nmqq0PZhq,326,4.0,55.0,4.0,4.0,5.0,37563578
2988,E0yVLdMEnSemeJrQJi3r,349,2.0,92.0,4.0,3.0,5.0,22407835
2371,zEuJqB0HHRxXpH8ibFol,226,2.0,10.0,1.0,2.0,1.0,251151
857,eL4vT1YKMm5vlmcVWC1y,433,1.0,2.0,1.0,3.0,5.0,49331162
1910,6gJVVpQ8pVt9Gc8jJCiV,421,2.0,88.0,4.0,5.0,4.0,19516531
2720,Buwn3jCbHjCP3fdPfok4,372,1.0,96.0,5.0,5.0,5.0,20819027
6211,wsOTwqJfwvbj9rmKVjdp,394,0.0,0.0,1.0,1.0,1.0,46026420
2214,8aeVM4TTAhmAI07Y3jDW,53,0.0,80.0,4.0,4.0,4.0,49328152
5657,hodFxC0Zh7z4CUT3x1Qq,407,0.0,65.0,3.0,4.0,5.0,40869615
6122,mDEmNahiITv9vuVny55d,343,1.0,3.0,0.0,0.0,0.0,44731329
513,3uOmCCerRqDdaUv2EKCI,382,5.0,4.0,1.0,1.0,1.0,5441586
2447,7WARaAOYu0WDD6E0k3RW,185,2.0,40.0,2.0,2.0,2.0,11950130
4188,tHUbYu3L0v8XX4z856S9,418,3.0,100.0,5.0,5.0,5.0,9014096
3108,EborwT4TWEmbhWWsul97,231,5.0,38.0,1.0,4.0,3.0,22623660
6191,gijtOxdkuIf4SgiDaHXI,72,4.0,44.0,4.0,3.0,3.0,20786588
4220,S7h77TaGu9vO4UxJiNul,412,5.0,0.0,1.0,1.0,4.0,46795331
3423,GycJtshGCA9pHa1p5hmt,208,5.0,2.0,1.0,5.0,1.0,31932111
4571,WQHc0FRbllerXiXsvmsW,194,0.0,5.0,1.0,1.0,1.0,299097
5494,hildca3p0hc7x6Zzo4w8,410,5.0,3.0,1.0,3.0,3.0,38756079
197,AsuPCbpO7wbftRH8EaZ9,186,4.0,51.0,3.0,4.0,5.0,19108671
5290,SWFJsUqiJZj2n1MIiqcH,437,0.0,13.0,3.0,4.0,1.0,19376329
1299,QTiIqEmMuWtCu6ustxKd,193,2.0,11.0,4.0,3.0,2.0,19507113
5723,YLznrodFjw48Kluh7mlA,303,0.0,95.0,5.0,5.0,5.0,46795031
1994,Zfu08dIuWInAu4nIUNDz,20,2.0,21.0,3.0,3.0,3.0,4114401
1031,hildca3p0hc7x6Zzo4w8,229,5.0,33.0,1.0,4.0,3.0,19372445
5276,SWFJsUqiJZj2n1MIiqcH,420,4.0,33.0,4.0,1.0,1.0,19281248
5068,RCPPNzQVyDIptmB9cqkI,352,0.0,97.0,5.0,4.0,5.0,29853027
535,Yu76TK2hAqrsctur4EUk,419,5.0,1.0,0.0,0.0,0.0,40943264
3375,VCo3HFgiyVv5UMdQt4p3,374,5.0,20.0,2.0,2.0,4.0,29859492
4759,OVjmOs5xeX0M8mnIdieC,283,2.0,80.0,4.0,2.0,4.0,38184485
1321,7NR8OQqx1QQiCScJezce,198,0.0,55.0,4.0,4.0,4.0,38184622
6175,gOKtAzP0oMuWAYEDOF3n,68,0.0,58.0,2.0,4.0,4.0,45068546
2377,9cXBjGdLIeVfAxDPz15t,236,3.0,58.0,4.0,3.0,3.0,610818
5350,TpUbWhIcGGRAwDJUORQk,171,5.0,10.0,1.0,3.0,3.0,43654890
1607,6Cm8weQgEFOtTgu3LRbO,255,4.0,11.0,2.0,4.0,4.0,7956283
4229,IdVkr1qUMzlvXabrkXjy,415,2.0,73.0,1.0,1.0,4.0,22078882
3231,jvZX454cqEqzgMxuTPVr,210,4.0,100.0,5.0,5.0,5.0,10577588
321,msNRLXUPiFScVUCZAgJm,386,5.0,73.0,5.0,5.0,5.0,45046749
3563,zEuJqB0HHRxXpH8ibFol,356,4.0,10.0,1.0,3.0,5.0,31789741
1698,p7DjhGUik7gMaA0POBMl,380,0.0,5.0,0.0,0.0,0.0,33652952
5591,X4hP4eDxUETM5pkjAjOQ,187,0.0,95.0,5.0,5.0,4.0,22672011
4166,I5Uefymq7ArJRht2oIgR,225,5.0,13.0,2.0,3.0,2.0,42171671
4284,Qyp9meIsI0DfREC0v7wV,442,5.0,22.0,1.0,1.0,1.0,25479125
5347,TpUbWhIcGGRAwDJUORQk,171,2.0,10.0,2.0,1.0,1.0,43654890
2440,9pJ1vShYwdOU8UQb2Ytf,185,1.0,15.0,2.0,2.0,5.0,11950130
2908,NAQGK5Zg3Ew5N9jMNaLC,70,3.0,1.5,0.5,2.5,2.5,25351434
2012,7NR8OQqx1QQiCScJezce,249,2.0,3.0,2.0,3.0,5.0,19979341
1873,RCPPNzQVyDIptmB9cqkI,361,1.0,19.0,3.0,4.0,2.0,23014692
928,rX6gQVpnyBkdZyqQpRF0,248,3.0,25.0,2.0,4.0,4.0,18934277
4603,UvzJigZbm35FoT9G2P88,22,2.0,100.0,5.0,4.0,5.0,50430783
2390,VMjLxkBWeElgl1eM31V5,236,1.0,95.0,5.0,5.0,5.0,610818
6174,fCVk8MAnGWNW6hkV00qY,68,5.0,60.0,2.0,3.0,5.0,45068546
5683,XR6ZTlW6xLUKy0nyTAe9,355,2.0,38.0,4.0,3.0,2.0,46865229
2180,STuci5eqOjPxAphQPwHd,36,2.0,66.0,5.0,5.0,5.0,18911288
562,3J3rAMDmdaycnd5PwWgz,5,0.0,80.0,4.0,3.0,4.0,43419616
1655,6Cm8weQgEFOtTgu3LRbO,324,5.0,1.0,1.0,2.0,1.0,12533100
3465,yU2XWyWQ2FRZGuuYJRL3,422,2.0,80.0,5.0,5.0,4.0,27797092
279,8cWMHTCDoW4pPRtgGsxl,297,3.0,25.0,1.0,1.0,1.0,51013271
403,RJd0nGSZhsVVB4DLtIEx,182,0.0,91.0,4.0,4.0,4.0,39841857
4513,g9xJH8sOQQhzODQkgI6f,387,0.0,7.0,1.0,1.0,1.0,22625096
3291,z9g4k002jw6NYLQEydmy,240,3.0,20.0,3.0,2.0,2.0,29727458
5599,cg8NkU8krxbqEG3A46pg,187,2.0,97.0,4.0,5.0,5.0,22672011
2907,NAQGK5Zg3Ew5N9jMNaLC,70,2.0,3.0,2.0,4.0,5.0,25351434
3646,QTiIqEmMuWtCu6ustxKd,309,3.0,84.0,4.0,3.0,3.0,51019481
4864,l7hunVblTuPcE7m9O94I,348,4.0,100.0,4.0,4.0,4.0,27800983
786,5o0BzOf8tB5Nmqq0PZhq,195,2.0,0.0,1.0,3.0,1.0,34302762
4407,cleAq2ioAlfn0f46Mm1C,298,2.0,100.0,5.0,5.0,5.0,26411832
1157,cuQhqYgprMUVViT96DQm,401,4.0,25.0,3.0,4.0,4.0,10578083
6125,mDEmNahiITv9vuVny55d,343,4.0,1.0,0.0,0.0,0.0,44731329
309,9pJ1vShYwdOU8UQb2Ytf,386,4.0,20.0,3.0,2.0,4.0,45046749
933,4RfTlJA8eHn1KjxgYmC0,257,2.0,65.0,3.0,2.0,3.0,42172687
92,2A3vufN4i9rjh7rWaFyh,177,3.0,3.0,1.0,1.0,1.0,35551047
4144,cleAq2ioAlfn0f46Mm1C,159,1.0,76.0,5.0,5.0,5.0,48102682
265,X0HP4r0PDXpyY5jTOX9B,267,0.0,87.0,3.0,3.0,4.0,19331685
5325,cleAq2ioAlfn0f46Mm1C,351,5.0,4.0,1.0,3.0,1.0,5581952
202,98z3i5yZtrPFLesPhiGG,189,3.0,92.0,5.0,5.0,3.0,32898120
5403,wsOTwqJfwvbj9rmKVjdp,426,4.0,54.0,5.0,3.0,5.0,9795832
2616,BeAO9W4lwF08EAy9rMZz,205,5.0,0.0,2.0,3.0,4.0,43551180
949,4RfTlJA8eHn1KjxgYmC0,264,0.0,100.0,5.0,3.0,4.0,38845801
400,2qQfiU7dvjbxnhH3uk5V,182,3.0,94.0,4.0,4.0,3.0,39841857
4532,N0Wt7dOOpR3GliGdo9XT,310,2.0,95.0,4.0,4.0,4.0,45704315
2862,DX96h8v4feTX8N8B0O6z,347,5.0,3.0,0.0,0.0,0.0,22620879
5610,X4hP4eDxUETM5pkjAjOQ,306,1.0,10.0,1.0,1.0,5.0,4503026
311,TdNqf3txQpuOZOCFm7qD,386,1.0,0.0,1.0,1.0,5.0,45046749
2057,9lsHIqEU05S9FuSeYfje,379,5.0,0.0,1.0,4.0,5.0,3989480
652,Zquktfz2TbNHikrJpUAd,50,0.0,4.5,0.0,0.0,0.0,17288943
4354,WQHc0FRbllerXiXsvmsW,430,4.0,17.0,2.0,2.0,2.0,6508952
5536,WNEB1GWADop3cbhbVKPq,76,5.0,38.0,2.0,4.0,3.0,15690668
4948,VHOq72nCE0glOazhgD74,269,4.0,3.0,1.0,1.0,5.0,44730585
3225,GycJtshGCA9pHa1p5hmt,210,3.0,100.0,4.0,5.0,5.0,10577588
518,S7h77TaGu9vO4UxJiNul,382,5.0,0.0,1.0,1.0,4.0,5441586
1336,5aL69R4cGufXOgFdiwDZ,234,3.0,66.0,5.0,4.0,4.0,43418757
2186,8aeVM4TTAhmAI07Y3jDW,48,2.0,50.0,4.0,4.0,4.0,33483566
3531,FdVsWZg1xCb2HDx4CSxA,168,2.0,3.0,0.0,0.0,0.0,51421044
4516,g9xJH8sOQQhzODQkgI6f,387,3.0,89.0,5.0,5.0,4.0,22625096
4838,P6bB6yYM2SN4SqvG4ov4,219,0.0,70.0,4.0,4.0,3.0,18420305
42,3J3rAMDmdaycnd5PwWgz,32,0.0,80.0,4.0,4.0,5.0,21098918
1106,SWFJsUqiJZj2n1MIiqcH,319,3.0,4.0,1.0,1.0,2.0,29599180
3855,Ge0yEbBtGnAAVH8y2PYy,209,2.0,45.0,2.0,2.0,2.0,37398648
2330,Yn00SUuBqT8dQE2HtuiS,304,3.0,74.0,5.0,5.0,5.0,43450751
6141,sgJ5tLeI1zBoENXF5fiW,295,2.0,5.0,1.0,1.0,5.0,22076443
3810,fCVk8MAnGWNW6hkV00qY,9,5.0,35.0,3.0,3.0,4.0,19373603
2525,9pJ1vShYwdOU8UQb2Ytf,362,2.0,10.0,2.0,2.0,4.0,51576809
2828,DX96h8v4feTX8N8B0O6z,287,1.0,13.0,0.0,0.0,3.0,43419811
3867,mDEmNahiITv9vuVny55d,209,2.0,3.0,1.0,1.0,1.0,37398648
793,3c8IvYr1u716Rb07ouQQ,291,3.0,53.0,1.0,3.0,1.0,28921191
5047,RCPPNzQVyDIptmB9cqkI,311,3.0,69.0,3.0,5.0,3.0,28952113
4702,Zfu08dIuWInAu4nIUNDz,71,5.0,7.0,1.0,1.0,1.0,18925498
5195,RTGqHBjTkY28r0TF7XZj,19,1.0,23.0,3.0,2.0,3.0,37398873
4446,cleAq2ioAlfn0f46Mm1C,427,5.0,1.0,1.0,5.0,5.0,43420223
965,yCywdtIE7TBJqxyv7f2z,264,4.0,70.0,4.0,5.0,4.0,38845801
4164,I5Uefymq7ArJRht2oIgR,225,3.0,48.0,3.0,3.0,3.0,42171671
2684,Buwn3jCbHjCP3fdPfok4,321,1.0,99.0,4.0,4.0,4.0,39233009
2314,8cWMHTCDoW4pPRtgGsxl,293,5.0,1.0,1.0,1.0,4.0,29852913
1145,Ua180DvIZupq2nAU72wj,368,2.0,60.0,3.0,3.0,3.0,22626143
2104,8IW1cbyIeOXirC9KOj1h,340,4.0,1.0,1.0,1.0,1.0,22075763
1018,4bTUXf5wr8916W7TAmyl,229,4.0,75.0,3.0,5.0,3.0,19372445
1205,5H9dzlxzyknJGwzbarSV,90,4.0,81.0,4.0,4.0,4.0,19220500
1194,5H9dzlxzyknJGwzbarSV,57,5.0,6.0,1.0,1.0,1.0,5592621
1528,61EUfStVQAOL4j72VFKE,41,3.0,3.0,1.0,1.0,1.0,19281495
3319,eZFzXOAO0rISvqH4zZzA,307,1.0,17.0,0.0,0.0,0.0,27834553
5077,SqCuzmWiDzIcnutktu2D,352,3.0,68.0,2.0,3.0,4.0,29853027
57,fskD6XlmCjKm2kMPnXl9,69,3.0,26.0,1.0,4.0,4.0,27801178
5611,X4hP4eDxUETM5pkjAjOQ,306,2.0,10.0,1.0,1.0,4.0,4503026
3033,X0HP4r0PDXpyY5jTOX9B,239,0.0,98.0,4.0,3.0,3.0,41799133
2808,vrmnjE3PzAjZCt0UTFqB,259,5.0,30.0,2.0,2.0,5.0,26162933
2237,8aeVM4TTAhmAI07Y3jDW,63,5.0,36.0,3.0,3.0,3.0,33484580
5218,RTGqHBjTkY28r0TF7XZj,59,0.0,31.0,2.0,1.0,1.0,21825921
3962,YysosahQfADdXTvCfgoc,428,1.0,95.0,4.0,4.0,4.0,50852673
2471,9lsHIqEU05S9FuSeYfje,402,2.0,83.0,4.0,5.0,5.0,18925975
411,X4hP4eDxUETM5pkjAjOQ,182,4.0,30.0,3.0,5.0,3.0,39841857
5938,Z6NroubrUkexF0pG9cSt,333,1.0,4.0,1.0,3.0,5.0,45130886
5145,lA4bTekYoZv3RdexYbJJ,258,5.0,3.0,1.0,1.0,1.0,10214108
3132,z9g4k002jw6NYLQEydmy,288,5.0,55.0,3.0,3.0,5.0,19516564
701,Yj6LQXMDANOdvfS2ttBt,67,1.0,62.0,3.0,4.0,4.0,37121212
6056,tHUbYu3L0v8XX4z856S9,341,0.0,100.0,5.0,5.0,5.0,43419836
2640,ENLTcnRq7pHxVGi6I80V,270,5.0,2.0,1.0,3.0,3.0,48209632
5890,YvpO5sRN0Gowv42miDNX,376,1.0,40.0,2.0,5.0,5.0,45006420
3379,OihW2eBmILzHYe3WduDd,374,3.0,4.0,2.0,3.0,5.0,29859492
2268,fCVk8MAnGWNW6hkV00qY,84,0.0,75.0,4.0,5.0,5.0,19378538
5886,wsOTwqJfwvbj9rmKVjdp,384,3.0,0.0,1.0,1.0,1.0,48959189
4134,t8Q58CA6780U32ZsMR0T,375,3.0,89.0,5.0,5.0,4.0,40093089
3574,fbWf4WnRVFLE1nI1EAo9,191,3.0,14.0,2.0,1.0,4.0,42171280
1459,YvpO5sRN0Gowv42miDNX,326,0.0,80.0,4.0,5.0,5.0,37563578
6195,fbgSQJyUL1Amb2c6oRiI,6,2.0,70.0,3.5,2.5,4.0,32021853
1461,YvpO5sRN0Gowv42miDNX,326,2.0,70.0,3.0,5.0,5.0,37563578
3819,HakHb8XhGk5YsiVFZIdR,58,2.0,42.0,3.0,3.0,3.0,4150277
4039,yCywdtIE7TBJqxyv7f2z,373,4.0,35.0,4.0,3.0,2.0,17437438
1794,VEIASWam8JwJZCTh9Fpm,335,0.0,82.0,3.0,4.0,3.0,28112243
6243,vuPBmi2wvNIdPX1PfVJy,8,2.0,14.0,2.0,3.0,1.0,32773661
4939,R9s1kZ3Ad0wkXysyKWIu,269,1.0,38.0,3.0,2.0,2.0,44730585
453,lcEtQQJJEqyFBpL4gpdH,241,3.0,10.0,3.0,5.0,5.0,43997015
1256,5K6WZP9bRHaNYytPegd8,396,1.0,60.0,4.0,4.0,3.0,19518499
2413,ENLTcnRq7pHxVGi6I80V,377,4.0,18.0,2.0,2.0,2.0,24246268
1508,QA3ylciNtHoySYQSzLVt,0,1.0,13.0,2.0,2.0,2.0,35552046
4141,I5Uefymq7ArJRht2oIgR,159,4.0,9.0,2.0,3.0,3.0,48102682
476,2qQfiU7dvjbxnhH3uk5V,346,2.0,88.0,4.0,4.0,5.0,35235623
1950,gwco2bE4TEA8XLCpxsJ0,25,0.0,0.0,1.0,1.0,1.0,40943207
3851,mB2V9fWWVxtImO85m0Y9,196,4.0,35.0,1.0,3.0,3.0,40092175
5800,eZFzXOAO0rISvqH4zZzA,86,1.0,37.0,2.0,4.0,4.0,45004958
3138,EborwT4TWEmbhWWsul97,292,5.0,5.0,1.0,1.0,1.0,44408003
5104,t8Q58CA6780U32ZsMR0T,417,0.0,83.0,5.0,5.0,5.0,47469111
3674,Fq4gMagKjpN7nOzT8xUF,406,1.0,60.0,3.0,2.0,1.0,31696569
170,VfKeOxeB1P2UekF2QUeT,180,5.0,11.0,3.0,2.0,5.0,16685308
4302,X0HP4r0PDXpyY5jTOX9B,388,4.0,80.0,4.0,4.0,5.0,48384507
1615,ZAnCEHfIyt2TEHHicPRw,255,0.0,90.0,2.0,2.0,3.0,7956283
2825,OPdwL3eFlCjEM3YC9ERY,277,4.0,60.0,3.0,4.0,4.0,40686862
4957,R9s1kZ3Ad0wkXysyKWIu,279,1.0,5.0,1.0,1.0,1.0,45959103
181,HakHb8XhGk5YsiVFZIdR,180,1.0,0.0,0.0,0.0,0.0,16685308
1038,VCo3HFgiyVv5UMdQt4p3,296,0.0,55.0,3.0,2.0,4.0,38531378
2399,cleAq2ioAlfn0f46Mm1C,278,2.0,3.0,2.0,3.0,3.0,13278705
2725,XFvy1ChD65gtfDauQ3eI,372,0.0,10.0,3.0,2.0,2.0,20819027
802,z9g4k002jw6NYLQEydmy,291,0.0,90.0,5.0,5.0,5.0,28921191
5585,tHUbYu3L0v8XX4z856S9,320,0.0,90.0,5.0,5.0,4.0,4012600
2963,KN4s0ZJu7Ftc2CYAvnW6,282,5.0,4.0,2.0,5.0,5.0,38223865
5261,YysosahQfADdXTvCfgoc,416,1.0,78.0,2.0,2.0,2.0,35555543
856,eL4vT1YKMm5vlmcVWC1y,433,0.0,87.0,4.0,4.0,5.0,49331162
4984,omOaBF3YuTmhjmmg5vEL,336,0.0,2.0,2.0,2.0,1.0,19803053
3005,zEuJqB0HHRxXpH8ibFol,349,2.0,0.0,1.0,2.0,3.0,22407835
4929,R40DwJBNgnLiaSHAExUM,37,3.0,6.0,2.0,2.0,1.0,29852939
3665,HHWOgcVvCMlLsOQwTKlu,317,4.0,47.0,4.0,5.0,2.0,29592396
